TV_product_grouped;TV_technology;TV_hbonordic;CZ_group5_name;CZ_employment;CZ_car;CZ_children;CZ_civilstate;CZ_home;CZ_owner;CZ_wealth;CZ_household_income;CZ_age;CZ_education;Failures;Failures_SLA_insufficient;TV_flow_consump;TV_flow_consump_cat_children;TV_flow_consump_cat_documentary;TV_flow_consump_cat_movies;TV_flow_consump_cat_leisure;TV_flow_consump_cat_art;TV_flow_consump_cat_music;TV_flow_consump_cat_news;TV_flow_consump_cat_politics;TV_flow_consump_cat_series;TV_flow_consump_cat_show;TV_flow_consump_cat_sports;TV_flow_consump_cat_other;OTT_SVOD_consump;OTT_TVOD_consump;Household_municipality
Viasat Mellem grundpakke;DSL;0;Velhavere;10;7;7;8;7;8;10;9;9;10;0;0;34;0;2;2;0;0;0;22;5;0;1;0;0;NULL;NULL;Roskilde
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;8;8;5;9;10;10;9;9;9;7;0;0;34;3;0;0;1;1;0;8;1;2;1;14;0;NULL;NULL;Gribskov
Grundpakke;DSL;1;Livet på landet;5;7;9;7;7;9;10;6;5;8;0;0;34;0;2;5;3;2;0;1;0;10;4;3;0;NULL;NULL;Næstved
Grundpakke;DSL;0;Velfunderede husejere;8;9;5;6;8;1;6;5;8;8;0;0;34;0;1;3;0;0;1;4;0;10;4;8;0;0;1;Middelfart
Grundpakke;DSL;0;Livet på landet;7;9;6;8;7;10;7;8;3;7;0;0;34;4;1;0;0;6;0;2;3;9;2;5;0;NULL;NULL;Assens
Grundpakke;DSL;0;Velhavere;7;3;3;4;4;4;7;6;5;7;1;0;33;0;4;3;1;3;0;13;0;3;0;3;0;2;0;Gentofte
Grundpakke;DSL;0;Urban mangfoldighed;10;6;7;6;2;2;10;9;7;10;0;0;33;0;1;2;1;1;0;8;3;7;6;2;0;NULL;NULL;Lyngby-Taarbæk
Grundpakke;DSL;0;Velhavere;10;6;6;9;8;8;10;10;10;10;0;0;33;0;4;0;1;3;0;18;2;1;0;1;0;NULL;NULL;Lyngby-Taarbæk
Viasat Stor grundpakke;DSL;0;Provinsliv;1;2;1;3;3;2;5;1;9;2;0;0;33;5;0;7;2;0;0;6;1;0;1;9;0;NULL;NULL;Guldborgsund
Grundpakke;DSL;0;Velfunderede husejere;5;4;6;4;6;6;3;5;3;6;0;0;33;0;1;3;2;0;0;2;0;15;6;1;0;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;6;7;6;5;9;9;6;7;8;7;0;0;33;3;7;2;2;0;0;0;4;3;8;1;0;10;3;Assens
Grundpakke;DSL;0;Velfunderede husejere;8;7;3;9;8;7;10;9;9;9;0;0;33;0;2;1;1;2;0;6;0;13;2;3;0;NULL;NULL;Langeland
Grundpakke;DSL;0;Provinsliv;3;3;3;2;1;4;3;1;5;2;0;0;33;7;1;16;0;0;1;0;1;5;0;0;0;NULL;NULL;Sønderborg
Grundpakke;DSL;0;Velhavere;9;9;10;9;8;7;9;9;6;9;0;0;33;1;5;2;0;3;0;3;2;3;8;1;1;1;0;Favrskov
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;10;7;10;10;10;10;9;10;7;10;0;0;33;0;2;1;0;1;0;2;0;0;0;23;0;NULL;NULL;Rebild
Grundpakke;DSL;0;Livet på landet;3;7;8;7;8;6;4;6;3;3;0;0;33;0;4;3;7;2;0;3;1;8;1;1;0;NULL;NULL;Hjørring
Grundpakke;DSL;0;Velhavere;9;6;10;8;8;7;10;10;8;10;0;0;32;4;2;0;6;2;0;14;0;2;0;0;0;NULL;NULL;Dragør
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;32;0;0;5;0;0;0;5;0;0;0;20;0;NULL;NULL;Gentofte
Grundpakke;DSL;0;Velhavere;10;9;8;9;8;7;10;10;7;10;0;0;32;0;4;0;2;3;0;11;3;3;1;1;0;NULL;NULL;Hillerød
Grundpakke;DSL;0;Velfunderede husejere;9;7;8;7;7;5;6;7;3;7;0;0;32;18;0;1;1;3;0;3;0;0;2;0;0;NULL;NULL;Holbæk
Viasat Mellem grundpakke;DSL;0;Seniorer;1;8;2;7;10;10;8;5;10;4;0;0;32;0;4;0;4;6;6;7;0;0;0;2;0;NULL;NULL;Lolland
Viasat Mellem grundpakke;DSL;1;Velhavere;10;10;10;10;8;7;8;10;6;10;0;0;32;5;1;4;2;2;0;3;6;2;2;2;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;Vid og velstand;10;6;10;9;6;9;10;10;5;10;0;0;31;0;0;14;0;3;0;1;0;7;2;0;0;NULL;NULL;Frederiksberg
Grundpakke;DSL;0;Seniorer;7;6;3;6;5;10;9;7;10;8;0;0;31;1;13;2;1;0;0;8;3;1;0;1;0;NULL;NULL;Helsingør
Grundpakke;DSL;0;Provinsliv;7;3;5;4;3;5;5;5;6;5;0;0;31;0;0;4;1;0;0;4;0;12;4;2;0;NULL;NULL;Helsingør
Grundpakke;DSL;0;Velhavere;10;9;9;9;9;9;10;10;9;10;0;0;31;0;0;1;0;1;1;15;3;7;1;0;0;NULL;NULL;Hillerød
Grundpakke;DSL;0;Velfunderede husejere;3;6;2;6;5;5;7;6;10;5;0;0;31;0;7;0;1;2;0;6;2;3;3;3;0;NULL;NULL;Rudersdal
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;2;8;7;9;7;6;5;6;5;2;0;0;31;0;1;2;0;0;0;0;0;4;5;17;0;NULL;NULL;Køge
Grundpakke;DSL;0;Seniorer;1;6;1;5;6;9;7;4;10;6;0;0;31;0;5;0;2;2;0;5;0;5;1;9;1;NULL;NULL;Odsherred
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;31;5;2;4;0;0;0;2;2;2;0;10;0;NULL;NULL;Odsherred
Grundpakke;DSL;0;Livet på landet;1;10;4;6;8;7;3;4;8;3;0;0;31;0;0;2;2;0;1;7;13;2;1;2;0;1;0;Kalundborg
Grundpakke;DSL;0;Seniorer;4;5;1;3;1;2;5;4;10;3;0;0;31;0;2;0;0;1;0;7;0;11;7;2;0;NULL;NULL;Vordingborg
Grundpakke;DSL;0;Livet på landet;6;4;2;5;10;10;1;6;3;6;0;0;31;0;0;11;12;2;0;0;0;1;0;1;0;3;14;Middelfart
Grundpakke;DSL;0;Seniorer;6;5;8;6;6;2;5;5;8;6;0;0;31;4;2;0;1;7;0;2;1;11;0;0;0;2;0;Kerteminde
Grundpakke;DSL;0;Livet på landet;5;8;4;9;8;7;4;8;6;5;0;0;31;0;5;0;5;6;0;3;2;1;2;2;0;NULL;NULL;Svendborg
Viasat Mellem grundpakke;DSL;0;Velhavere;9;10;8;10;8;7;9;8;7;7;0;0;31;0;0;0;1;2;0;16;0;0;2;6;0;NULL;NULL;Herning
Grundpakke;DSL;0;Livet på landet;2;9;10;9;7;7;5;6;9;3;0;0;31;0;4;1;5;3;1;7;4;1;1;2;0;NULL;NULL;Herning
Grundpakke;DSL;0;Velfunderede husejere;8;10;6;10;8;7;7;9;8;8;0;0;31;2;2;5;1;5;0;3;1;3;0;6;0;NULL;NULL;Silkeborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;4;6;5;5;6;2;7;5;9;5;0;0;31;0;3;0;3;0;0;12;2;0;5;3;0;NULL;NULL;Aarhus
Viasat Mellem grundpakke;DSL;0;Urban mangfoldighed;7;3;1;1;3;10;6;1;1;7;0;0;31;0;0;1;0;0;0;2;0;0;0;27;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;Velfunderede husejere;7;10;9;9;8;8;9;7;8;7;0;0;31;0;3;0;2;3;0;16;2;2;0;1;0;1;0;Thisted
Grundpakke;DSL;0;Velfunderede husejere;10;9;9;9;9;9;7;9;9;8;0;0;31;1;4;2;0;1;0;8;4;0;1;7;0;NULL;NULL;Viborg
Viasat Stor grundpakke;DSL;0;Vid og velstand;10;3;9;7;6;9;9;9;4;10;0;0;30;10;1;4;0;1;0;4;1;0;3;1;0;NULL;NULL;København
Grundpakke;DSL;0;Velfunderede husejere;7;9;7;10;10;10;10;7;10;9;0;0;30;0;3;2;2;3;1;7;0;6;0;1;0;NULL;NULL;Rødovre
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;30;0;1;4;0;0;0;3;2;18;0;0;0;NULL;NULL;Gribskov
Grundpakke;DSL;0;Velhavere;10;9;9;6;8;8;9;9;6;8;0;0;30;0;0;1;0;1;0;3;1;21;0;0;0;NULL;NULL;Gribskov
Grundpakke;DSL;0;Livet på landet;7;8;7;7;10;9;8;8;6;6;0;0;30;0;0;5;2;0;4;2;7;4;3;0;0;NULL;NULL;Faaborg-Midtfyn
Viasat Mellem grundpakke;DSL;0;Seniorer;3;7;2;7;6;6;7;5;9;3;0;0;30;3;0;2;1;0;0;5;2;0;3;10;2;5;0;Nordfyns
Grundpakke;DSL;0;Komfort og hygge;4;5;8;6;6;6;6;5;8;4;0;0;30;0;4;1;1;0;0;13;2;0;2;2;0;NULL;NULL;Nordfyns
Grundpakke;DSL;0;Livet på landet;8;10;8;7;7;8;10;7;3;4;0;0;30;0;2;4;3;0;10;1;3;0;2;3;0;NULL;NULL;Sønderborg
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;4;8;6;5;6;8;5;6;6;5;0;0;30;2;0;3;2;5;0;4;0;3;2;6;0;NULL;NULL;Fredericia
Grundpakke;DSL;0;Komfort og hygge;6;9;8;8;8;7;6;7;7;3;0;0;30;1;2;5;3;1;0;1;1;11;2;0;0;NULL;NULL;Holstebro
Grundpakke;DSL;0;Provinsliv;4;4;3;2;3;9;5;2;3;5;0;0;30;0;0;0;2;1;0;19;1;2;1;0;0;NULL;NULL;Randers
Viasat Mellem grundpakke;DSL;0;Velhavere;10;7;9;9;7;5;10;10;6;9;0;0;30;0;2;0;2;5;0;3;2;6;4;0;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;Livet på landet;4;4;5;5;10;10;7;6;10;2;0;0;30;7;0;8;0;0;0;1;1;3;0;7;0;NULL;NULL;Ringkøbing-Skjern
Grundpakke;DSL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;29;2;2;3;0;0;0;6;0;5;3;4;1;10;0;København
Grundpakke;DSL;0;Urban mangfoldighed;1;2;6;4;1;4;3;3;5;3;0;0;29;0;0;13;0;0;0;7;3;0;1;3;0;NULL;NULL;Rødovre
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;10;8;9;8;7;7;7;10;8;10;0;0;29;0;1;2;3;1;0;3;0;1;2;10;2;NULL;NULL;Fredensborg
Grundpakke;DSL;0;Velfunderede husejere;10;5;3;6;9;9;10;6;7;1;0;0;29;0;1;5;0;0;0;0;4;13;5;0;0;NULL;NULL;Egedal
Grundpakke;DSL;0;Velfunderede husejere;6;7;8;7;9;8;6;8;5;6;0;0;29;0;4;0;3;3;0;3;3;10;0;0;0;NULL;NULL;Gribskov
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;29;0;0;2;3;3;0;10;1;3;3;1;0;NULL;NULL;Holbæk
Grundpakke;DSL;0;Livet på landet;8;10;7;10;9;8;7;9;5;9;0;0;29;0;4;4;1;3;1;0;0;8;5;0;0;2;0;Næstved
Viasat Stor grundpakke;DSL;0;Livet på landet;5;5;4;8;7;9;8;6;6;5;0;0;29;2;2;8;2;0;0;2;1;3;1;5;0;NULL;NULL;Vordingborg
Grundpakke;DSL;0;Velhavere;9;9;9;9;9;8;10;9;6;10;0;0;29;0;4;10;1;0;0;3;1;5;1;1;0;1;0;Svendborg
Grundpakke;DSL;0;Velfunderede husejere;5;6;5;6;6;7;8;5;4;4;1;0;29;0;3;3;1;3;0;8;3;6;1;0;0;NULL;NULL;Horsens
Grundpakke;DSL;0;Komfort og hygge;7;9;10;4;6;2;2;5;2;6;0;0;29;10;1;5;4;0;1;1;1;0;2;2;0;NULL;NULL;Holstebro
Grundpakke;DSL;0;Livet på landet;7;7;7;7;7;8;8;7;7;5;0;0;29;0;1;1;0;1;0;4;1;4;1;14;0;NULL;NULL;Struer
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;8;9;7;10;9;8;6;10;6;8;0;0;29;0;1;2;0;0;0;11;0;1;2;8;0;NULL;NULL;Favrskov
Grundpakke;DSL;0;Velfunderede husejere;1;10;5;10;10;10;10;6;9;6;0;0;29;0;2;1;5;2;0;3;2;4;6;0;0;NULL;NULL;Silkeborg
Grundpakke;DSL;0;Komfort og hygge;7;9;6;6;7;7;6;5;8;4;0;0;29;2;1;4;0;1;0;10;0;1;2;6;0;2;0;Ikast-Brande
Grundpakke;DSL;0;Livet på landet;1;10;9;8;9;8;3;6;7;4;0;0;29;0;0;3;1;0;0;3;1;11;5;0;0;NULL;NULL;Mariagerfjord
Viasat Mellem grundpakke;DSL;0;Vid og velstand;10;8;3;8;1;6;10;10;9;10;0;0;28;0;1;0;0;0;0;2;0;1;0;15;8;NULL;NULL;Gentofte
Grundpakke;DSL;0;Velfunderede husejere;8;9;6;6;7;7;7;8;6;9;0;0;28;3;1;0;1;0;0;13;0;1;4;3;0;NULL;NULL;Gribskov
Grundpakke;DSL;0;Livet på landet;7;7;9;8;6;9;6;8;2;6;0;0;28;8;0;0;0;2;0;2;0;0;4;10;0;NULL;NULL;Kalundborg
Grundpakke;DSL;0;Seniorer;4;9;8;8;10;10;5;8;8;6;0;0;28;2;0;4;0;0;0;0;3;10;4;2;0;0;4;Lejre
Grundpakke;DSL;0;Komfort og hygge;1;4;4;2;5;2;2;1;6;1;0;0;28;0;0;0;0;5;0;3;0;0;0;18;0;1;0;Kerteminde
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;8;8;9;7;10;6;8;9;3;9;0;0;28;0;3;1;1;0;4;6;0;3;2;6;0;NULL;NULL;Herning
Grundpakke;DSL;0;Vid og velstand;7;5;2;5;4;2;9;6;10;7;0;0;28;0;1;1;1;1;0;12;0;3;1;6;0;NULL;NULL;Aarhus
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;6;8;9;6;9;9;1;7;3;4;0;0;28;3;3;2;1;0;0;2;5;1;2;4;0;NULL;NULL;Mariagerfjord
Grundpakke;DSL;0;Komfort og hygge;4;5;7;4;5;5;6;4;3;5;0;0;28;0;2;1;1;2;0;6;6;5;0;2;0;1;0;Mariagerfjord
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;28;0;1;2;0;0;0;0;2;1;1;18;0;2;0;Jammerbugt
Grundpakke;DSL;1;Velfunderede husejere;4;9;10;10;9;8;8;9;3;7;0;0;28;2;2;8;1;0;0;2;4;3;2;0;0;8;1;Aalborg
Grundpakke;DSL;0;Komfort og hygge;7;5;3;2;6;7;3;5;3;2;0;0;28;0;6;3;1;1;0;7;2;0;4;2;0;0;2;Hjørring
Grundpakke;DSL;0;Velfunderede husejere;7;6;5;9;8;9;10;8;9;5;0;0;27;0;4;4;1;0;0;2;3;4;0;4;0;1;0;København
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;27;0;2;0;7;1;0;0;2;3;2;9;0;NULL;NULL;København
Viasat Mellem grundpakke;DSL;0;Vid og velstand;9;4;6;6;1;1;6;7;7;10;0;0;27;0;0;1;0;0;1;11;1;5;1;3;0;NULL;NULL;Frederiksberg
Grundpakke;DSL;0;Vid og velstand;10;5;4;1;1;2;6;9;2;6;0;0;27;0;14;2;1;0;0;2;0;6;1;0;0;NULL;NULL;Hillerød
Grundpakke;DSL;0;Komfort og hygge;4;7;4;8;9;9;6;8;8;4;0;0;27;0;0;17;0;0;2;0;1;0;1;6;0;NULL;NULL;Halsnæs
Grundpakke;DSL;0;Livet på landet;4;6;4;6;6;5;5;9;8;4;0;0;27;12;0;2;1;1;0;1;0;2;1;2;0;1;0;Odsherred
Viasat Mellem grundpakke;DSL;0;Livet på landet;3;8;10;9;9;8;3;8;2;4;0;0;27;2;3;11;0;1;0;2;0;0;1;4;0;9;6;Holbæk
Grundpakke;DSL;0;Velhavere;8;10;6;9;7;7;10;9;8;7;0;0;27;2;3;0;0;0;0;9;2;7;0;2;0;NULL;NULL;Faxe
Viasat Mellem grundpakke;DSL;0;Provinsliv;7;4;3;5;5;6;8;6;3;5;0;0;27;0;27;0;0;0;0;0;0;0;0;0;0;NULL;NULL;Sønderborg
Grundpakke;DSL;0;Seniorer;7;10;6;7;7;7;8;7;8;6;0;0;27;6;0;13;0;0;0;1;0;1;2;0;1;3;2;Kolding
Grundpakke;DSL;0;Livet på landet;1;2;10;9;6;10;7;6;8;5;0;0;27;0;2;0;1;4;1;12;2;0;0;2;0;NULL;NULL;Aalborg
Grundpakke;DSL;0;Velhavere;10;9;10;9;10;6;10;10;7;10;0;0;26;1;6;5;0;0;0;0;0;0;1;8;0;NULL;NULL;Furesø
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;26;0;1;0;4;2;0;3;0;6;0;7;0;NULL;NULL;Halsnæs
Grundpakke;DSL;0;Livet på landet;5;8;5;7;7;6;7;6;7;6;0;0;26;0;0;2;1;0;0;8;0;11;1;1;0;NULL;NULL;Sorø
Grundpakke;DSL;0;Velfunderede husejere;10;10;6;8;8;7;9;9;8;8;0;0;26;0;2;3;0;1;0;6;1;8;2;0;0;NULL;NULL;Lejre
Grundpakke;DSL;0;Komfort og hygge;2;7;9;5;6;9;4;5;2;2;0;0;26;14;0;9;0;0;0;0;0;1;0;0;0;1;2;Næstved
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;6;10;10;8;10;9;7;10;2;9;0;0;26;2;0;1;0;2;0;1;0;0;0;16;0;2;0;Næstved
Grundpakke;DSL;0;Velhavere;10;10;8;10;9;8;10;10;9;10;0;0;26;0;0;10;0;2;0;2;2;1;1;6;0;3;0;Svendborg
Grundpakke;DSL;0;Velfunderede husejere;9;10;5;10;8;7;10;9;9;9;0;0;26;0;3;0;10;0;0;1;0;7;1;1;0;NULL;NULL;Herning
Grundpakke;DSL;0;Seniorer;4;4;1;2;2;1;5;1;10;4;0;0;26;0;6;0;1;0;1;9;1;1;3;1;0;NULL;NULL;Herning
Grundpakke;DSL;0;Komfort og hygge;3;5;3;2;5;2;3;1;2;1;0;0;26;0;1;4;1;1;0;1;6;7;2;0;0;3;0;Silkeborg
Grundpakke;DSL;0;Velfunderede husejere;7;10;9;9;8;8;9;7;8;7;0;0;26;0;3;1;2;3;3;7;1;0;1;2;0;0;3;Thisted
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;10;9;10;10;6;9;6;10;5;10;0;0;26;9;0;1;1;1;0;1;1;4;1;4;0;0;2;Rebild
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;2;8;8;7;10;9;1;4;5;1;0;0;26;5;1;3;2;3;0;1;2;0;2;2;0;NULL;NULL;Jammerbugt
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;26;0;6;3;1;1;0;3;4;1;1;2;0;1;0;Aalborg
Grundpakke;DSL;0;Velhavere;8;9;7;9;5;8;10;9;8;8;0;0;25;0;4;0;0;1;0;8;3;2;3;0;1;NULL;NULL;Ballerup
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;4;5;9;6;4;4;4;5;6;3;0;0;25;0;3;1;2;1;0;6;0;0;1;8;0;NULL;NULL;Brøndby
Grundpakke;DSL;0;Provinsliv;5;4;4;2;4;3;5;3;5;6;0;0;25;0;2;1;2;0;0;0;2;10;2;1;0;NULL;NULL;Faaborg-Midtfyn
Grundpakke;DSL;0;Livet på landet;1;7;8;10;7;8;10;6;6;8;0;0;25;8;2;2;2;0;0;1;2;0;0;3;0;19;5;Nordfyns
Grundpakke;DSL;0;Velfunderede husejere;9;6;10;5;5;1;2;7;1;8;0;0;25;0;4;0;2;1;0;3;0;2;8;1;0;NULL;NULL;Fredericia
Grundpakke;DSL;0;Provinsliv;5;4;2;2;4;2;4;4;1;4;0;0;25;0;6;1;2;1;0;4;4;0;1;3;0;NULL;NULL;Vejle
Grundpakke;DSL;0;Velfunderede husejere;1;10;2;8;8;8;10;4;9;3;0;0;25;0;6;0;1;0;0;4;0;1;3;7;0;NULL;NULL;Herning
Grundpakke;DSL;0;Komfort og hygge;4;9;6;9;10;10;7;7;8;3;0;0;25;0;0;9;0;6;0;3;0;1;0;3;0;NULL;NULL;Favrskov
Grundpakke;DSL;0;Komfort og hygge;5;5;9;5;7;6;3;6;5;4;0;0;25;0;1;0;1;3;0;11;0;2;4;0;0;NULL;NULL;Randers
Grundpakke;DSL;0;Seniorer;3;5;1;6;7;2;9;4;9;3;0;0;25;0;3;0;3;6;0;2;0;5;3;0;0;NULL;NULL;Thisted
Grundpakke;DSL;0;Livet på landet;7;6;7;8;8;8;10;9;4;6;0;0;25;1;4;3;2;0;0;4;2;1;3;2;0;7;0;Thisted
Grundpakke;DSL;0;Urban mangfoldighed;9;1;3;2;2;5;8;7;1;10;0;0;24;4;2;4;1;1;0;1;2;3;2;1;0;NULL;NULL;København
Grundpakke;DSL;0;Vid og velstand;8;1;2;2;2;5;5;4;1;9;0;0;24;3;3;2;2;2;0;2;0;1;2;3;0;NULL;NULL;København
Grundpakke;DSL;0;Velhavere;10;8;9;7;6;10;10;10;4;10;0;0;24;0;5;3;1;2;0;2;3;7;0;0;0;3;0;Lyngby-Taarbæk
Grundpakke;DSL;0;Velhavere;9;6;3;9;8;7;10;10;9;10;0;0;24;1;3;1;0;2;0;5;2;2;5;0;0;NULL;NULL;Fredensborg
Grundpakke;DSL;0;Velhavere;10;10;9;8;9;8;10;10;7;10;0;0;24;0;2;5;0;0;0;13;0;1;1;0;0;NULL;NULL;Rudersdal
Grundpakke;DSL;0;Velfunderede husejere;8;8;10;10;6;7;8;9;7;7;0;0;24;0;2;5;1;1;0;8;0;0;5;1;0;NULL;NULL;Egedal
Grundpakke;DSL;0;Vid og velstand;6;2;4;4;5;5;6;5;4;2;0;0;24;0;0;1;2;0;0;12;0;5;1;1;0;NULL;NULL;Roskilde
Viasat Stor grundpakke;DSL;0;Livet på landet;9;8;5;8;7;5;9;8;6;8;0;0;24;0;1;0;2;0;0;13;0;2;0;3;0;NULL;NULL;Holbæk
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;24;0;6;0;0;0;11;1;2;0;3;0;0;NULL;NULL;Stevns
Grundpakke;DSL;0;Velhavere;8;9;8;9;10;9;10;9;9;9;0;0;24;0;2;6;0;5;0;4;0;1;2;0;0;NULL;NULL;Næstved
Viasat Mellem grundpakke;DSL;0;Seniorer;6;8;5;10;8;7;10;10;10;7;0;0;24;0;0;5;0;0;9;1;1;5;0;1;0;NULL;NULL;Aabenraa
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;24;0;2;2;0;1;0;5;0;2;2;7;0;NULL;NULL;Syddjurs
Viasat Stor grundpakke;DSL;0;Vid og velstand;8;2;4;3;3;2;7;6;2;9;0;0;23;0;0;0;0;0;0;2;1;6;0;12;0;NULL;NULL;København
Grundpakke;DSL;0;Velfunderede husejere;10;6;9;8;6;7;7;10;3;10;0;0;23;0;0;13;0;0;0;2;1;6;0;0;0;NULL;NULL;Allerød
Grundpakke;DSL;0;Livet på landet;2;8;1;3;8;7;1;4;4;3;0;0;23;0;3;2;0;0;0;8;0;3;2;2;0;NULL;NULL;Guldborgsund
Grundpakke;DSL;0;Komfort og hygge;2;5;1;4;6;10;6;3;10;5;0;0;23;0;1;7;0;2;0;4;1;4;0;0;0;NULL;NULL;Bornholm
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;6;2;2;3;4;2;8;4;3;8;0;0;23;0;0;1;0;0;0;18;1;0;0;2;0;NULL;NULL;Odense
Grundpakke;DSL;0;Velfunderede husejere;10;7;8;9;7;6;6;10;6;9;0;0;23;0;9;2;3;0;0;1;1;6;0;0;0;NULL;NULL;Kolding
Grundpakke;DSL;0;Livet på landet;6;9;10;10;8;7;10;9;3;7;0;0;23;5;3;9;0;5;0;0;0;0;1;0;0;NULL;NULL;Ikast-Brande
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;23;0;0;8;1;0;0;2;0;6;1;2;0;2;0;Thisted
Grundpakke;DSL;0;Seniorer;1;5;5;8;9;8;8;6;9;5;0;0;23;0;5;2;1;0;2;5;2;0;1;0;0;NULL;NULL;Frederikshavn
Viasat Mellem grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;23;2;0;7;0;0;0;8;0;0;0;2;0;NULL;NULL;Hjørring
Grundpakke;DSL;0;Velfunderede husejere;10;5;10;9;5;8;10;10;5;10;0;0;22;0;1;5;0;0;0;0;2;0;1;11;0;NULL;NULL;København
Viasat Stor grundpakke;DSL;0;Vid og velstand;9;1;3;4;2;3;8;8;3;10;0;0;22;0;0;0;0;0;0;22;0;0;0;0;0;NULL;NULL;København
Grundpakke;DSL;0;Vid og velstand;10;6;10;8;6;8;10;10;8;10;0;0;22;0;0;11;0;1;0;0;1;7;0;0;0;NULL;NULL;Gentofte
Grundpakke;DSL;1;Velhavere;10;8;9;9;5;7;10;9;6;10;0;0;22;0;2;4;1;0;0;1;5;5;0;1;0;4;2;Lyngby-Taarbæk
Grundpakke;DSL;0;Velhavere;10;7;10;10;9;8;10;10;8;10;0;0;22;1;4;2;0;0;0;2;0;9;1;0;0;NULL;NULL;Hørsholm
Grundpakke;DSL;0;Velhavere;10;9;10;10;10;10;10;10;7;10;0;0;22;0;3;3;0;2;0;0;1;8;2;0;0;NULL;NULL;Rudersdal
Grundpakke;DSL;0;Velfunderede husejere;10;8;5;8;8;7;8;10;8;9;0;0;22;0;3;4;0;0;0;7;3;1;2;0;0;1;0;Lejre
Viasat Mellem grundpakke;DSL;0;Seniorer;1;8;5;9;7;7;7;4;10;3;0;0;22;2;4;7;0;0;0;0;0;5;0;1;0;3;0;Assens
Viasat Mellem grundpakke;DSL;0;Unge på vej;4;1;1;1;4;10;1;1;1;1;0;0;22;0;22;0;0;0;0;0;1;0;0;0;0;NULL;NULL;Odense
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;22;0;3;3;1;3;0;3;1;1;5;0;0;NULL;NULL;Sønderborg
Grundpakke;DSL;0;Velhavere;10;9;8;10;9;7;10;10;8;10;0;0;22;0;0;4;4;1;0;0;0;10;0;0;0;3;0;Favrskov
Grundpakke;DSL;0;Velfunderede husejere;10;7;10;10;8;9;10;10;4;10;0;0;21;0;1;2;0;0;0;3;1;7;1;4;0;1;2;København
Grundpakke;DSL;0;Vid og velstand;9;2;2;2;2;2;6;5;3;9;0;0;21;4;2;4;0;0;0;0;2;7;0;0;0;NULL;NULL;Frederiksberg
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;21;1;3;8;0;0;0;0;1;1;0;0;2;NULL;NULL;Odsherred
Grundpakke;DSL;0;Livet på landet;7;9;10;10;10;10;9;9;4;7;0;0;21;2;0;9;1;0;0;0;1;0;6;0;0;NULL;NULL;Favrskov
